,DriverID,Week,TotalFuelUsed,TotalFuelBought,FuelDifference,FuelDifferencePct
4376,COOLAW,15,449.5,338.44,-111.06,-24.707452725250278
4377,COOLAW,16,249.0,386.03,137.02999999999997,55.03212851405621
4378,COOLAW,17,435.2,275.01,-160.19,-36.80836397058823
4379,COOLAW,18,286.0,226.36,-59.639999999999986,-20.853146853146853
4380,COOLAW,19,204.5,430.66999999999996,226.16999999999996,110.5965770171149
4381,COOLAW,20,433.5,373.07,-60.43000000000001,-13.940023068050756
4382,COOLAW,21,291.2,220.34,-70.85999999999999,-24.3337912087912
4383,COOLAW,22,181.8,239.16000000000003,57.360000000000014,31.551155115511563
4384,COOLAW,23,305.7,108.0,-197.7,-64.6712463199215
4385,COOLAW,24,173.7,262.23,88.53000000000003,50.96718480138171
4386,COOLAW,33,407.2,431.81,24.610000000000014,6.0437131630648455
4387,COOLAW,34,288.1,243.96,-44.140000000000015,-15.321069073238458
4388,COOLAW,35,210.5,402.31,191.81,91.12114014251782
4389,COOLAW,36,442.5,227.69,-214.81,-48.54463276836158
4390,COOLAW,37,226.7,365.29,138.59000000000003,61.13365681517426
4391,COOLAW,38,324.1,371.54,47.44,14.637457574822577
4392,COOLAW,39,406.5,396.27,-10.230000000000018,-2.5166051660516664
4393,COOLAW,40,308.3,295.33,-12.970000000000027,-4.206941290950383
4394,COOLAW,41,292.7,235.01,-57.69,-19.709600273317385
4395,COOLAW,42,316.0,375.39,59.389999999999986,18.79430379746836
4396,COOLAW,43,388.7,253.01999999999998,-135.68,-34.90609724723437
4397,COOLAW,44,164.7,277.0,112.30000000000001,68.18457802064361
4398,COOLAW,45,333.8,190.01999999999998,-143.78000000000003,-43.07369682444578
4399,COOLAW,46,209.8,489.34,279.53999999999996,133.24118207816963
4400,COOLAW,47,456.8,193.0,-263.8,-57.749562171628725
4401,COOLAW,48,170.1,435.18,265.08000000000004,155.8377425044092
4402,COOLAW,49,375.2,416.09,40.889999999999986,10.898187633262246
4403,COOLAW,50,415.2,120.03,-295.16999999999996,-71.09104046242774
4404,COOLAW,51,86.7,365.36,278.66,321.4071510957324
4405,COOLAW,52,355.0,162.54999999999998,-192.45000000000002,-54.21126760563381
4406,COOMI,1,205.7,198.34,-7.359999999999985,-3.578026251823041
4407,COOMI,2,324.3,319.25,-5.050000000000011,-1.5572001233425836
4408,COOMI,3,323.6,473.93,150.32999999999998,46.455500618046976
4409,COOMI,4,377.0,270.82,-106.18,-28.164456233421753
4410,COOMI,5,252.0,313.94,61.94,24.57936507936507
4411,COOMI,6,397.7,347.38,-50.31999999999999,-12.65275333165703
4412,COOMI,7,336.5,382.13,45.629999999999995,13.56017830609213
4413,COOMI,8,398.0,379.21000000000004,-18.789999999999964,-4.721105527638181
4414,COOMI,9,376.3,424.49,48.19,12.806271591815044
4415,COOMI,10,334.8,356.19,21.389999999999986,6.388888888888888
4416,COOMI,11,638.2,255.32999999999998,-382.87000000000006,-59.99216546537136
4417,COOMI,16,430.6,420.17,-10.430000000000007,-2.4222015791918294
4418,COOMI,17,314.1,283.55,-30.55000000000001,-9.72620184654569
4419,COOMI,18,347.1,335.19,-11.910000000000025,-3.431287813310291
4420,COOMI,19,339.1,291.84000000000003,-47.25999999999999,-13.936891772338544
4421,COOMI,21,43.7,425.59000000000003,381.89000000000004,873.8901601830664
4422,COOMI,22,377.7,207.01999999999998,-170.68,-45.189303680169445
4423,COOMI,23,259.5,342.2,82.69999999999999,31.86897880539499
4424,COOMI,24,328.5,175.24,-153.26,-46.6544901065449
4425,COOMI,25,245.3,372.10999999999996,126.80999999999995,51.69588259274356
4426,COOMI,26,369.8,481.03999999999996,111.23999999999995,30.081124932395873
4427,COOMI,27,360.8,277.18,-83.62,-23.17627494456763
4428,COOMI,28,314.6,240.13,-74.47000000000003,-23.671328671328673
4429,COOMI,29,348.1,405.75,57.64999999999998,16.561332950301622
4430,COOMI,30,298.5,372.49000000000007,73.99000000000007,24.787269681742075
4431,COOMI,31,299.0,286.24,-12.759999999999991,-4.267558528428095
4432,COOMI,32,329.2,397.16999999999996,67.96999999999997,20.647023086269733
4433,COOMI,33,303.1,264.12,-38.98000000000002,-12.860442098317392
4434,COOMI,34,333.2,379.2,46.0,13.80552220888356
4435,COOMI,35,325.6,290.03,-35.57000000000005,-10.924447174447193
4436,COOMI,36,320.6,386.31,65.70999999999998,20.495945102932
4437,COOMI,37,346.8,295.18,-51.620000000000005,-14.884659746251439
4438,COOMI,38,301.8,426.13,124.32999999999998,41.196156394963545
4439,COOMI,39,376.6,224.07999999999998,-152.52000000000004,-40.49920339883166
4440,COOMI,40,322.1,312.67,-9.430000000000007,-2.9276622167028865
4441,COOMI,41,296.7,120.05,-176.64999999999998,-59.53825412874958
4442,COOMI,44,293.3,312.09000000000003,18.79000000000002,6.406409819297654
4443,COOMI,45,264.0,435.47,171.47000000000003,64.95075757575759
4444,COOMI,46,501.0,291.15,-209.85000000000002,-41.886227544910184
4445,COOMI,47,304.6,221.13,-83.47000000000003,-27.403151674327
4446,COOMI,48,265.7,401.97,136.27000000000004,51.28716597666543
4447,COOMI,49,327.1,366.75000000000006,39.650000000000034,12.121675328645676
4448,COOMI,50,350.3,258.65999999999997,-91.64000000000004,-26.160433913788196
4449,COOMI,51,260.2,326.11,65.91000000000003,25.33051498847041
4450,COOMI,52,279.3,150.06,-129.24,-46.272824919441454
4451,COOS,36,175.6,347.14,171.54,97.68792710706151
4452,COOS,37,439.7,706.69,266.99000000000007,60.720946099613386
4453,COOS,38,501.1,256.67,-244.43,-48.77868688884453
4454,COOS,39,331.2,343.64,12.439999999999998,3.7560386473429963
4455,COOS,40,357.0,578.0500000000001,221.05000000000007,61.918767507002826
4456,COOS,41,501.8,347.27,-154.53000000000003,-30.795137504982073
4457,COOS,42,313.6,411.92,98.32,31.35204081632652
4458,COOS,43,418.1,453.73999999999995,35.63999999999993,8.524276488878236
4459,COOS,44,374.6,858.6899999999999,484.0899999999999,129.22851041110513
4460,COOS,45,421.1,336.3,-84.80000000000001,-20.1377345048682
4461,COOS,46,409.0,464.02,55.01999999999998,13.452322738386302
4462,COOS,47,426.5,252.94,-173.56,-40.69402110199297
4463,COOS,48,30.1,421.72999999999996,391.62999999999994,1301.0963455149501
4464,COOS,49,484.0,254.32999999999998,-229.67000000000002,-47.45247933884298
4465,COOS,50,352.8,515.43,162.62999999999994,46.096938775510175
4466,COOS,51,388.7,210.2,-178.5,-45.922305119629534
4467,COOS,52,207.6,381.91999999999996,174.31999999999996,83.96917148362233
4468,CORWI,1,391.0,422.31,31.310000000000002,8.00767263427109
4469,CORWI,2,658.2,349.81,-308.39000000000004,-46.853539957459745
4470,CORWI,4,331.0,232.37,-98.63,-29.797583081571
4471,CORWI,5,202.0,305.75,103.75,51.36138613861385
4472,CORWI,6,312.7,290.15000000000003,-22.549999999999955,-7.211384713783165
4473,CORWI,7,256.6,439.61,183.01,71.32112236944661
4474,CORWI,8,446.3,232.29,-214.01000000000002,-47.952050190454855
4475,CORWI,9,220.1,301.21999999999997,81.11999999999998,36.85597455701952
4476,CORWI,10,364.1,413.52,49.41999999999996,13.573194177423776
4477,CORWI,11,308.0,222.37,-85.63,-27.801948051948056
4478,CORWI,12,285.6,335.32,49.71999999999997,17.408963585434158
4479,CORWI,13,241.1,342.15,101.04999999999998,41.91206968063044
4480,CORWI,14,393.3,327.6,-65.69999999999999,-16.704805491990847
4481,CORWI,15,277.5,250.14,-27.360000000000014,-9.859459459459464
4482,CORWI,16,268.2,334.07,65.87,24.560029828486197
4483,CORWI,17,315.0,334.44999999999993,19.449999999999932,6.174603174603144
4484,CORWI,18,349.0,372.56,23.560000000000002,6.750716332378226
4485,CORWI,19,381.6,347.88,-33.72000000000003,-8.836477987421388
4486,CORWI,20,344.2,357.05999999999995,12.859999999999957,3.7361998837884824
4487,CORWI,21,353.3,314.18999999999994,-39.11000000000007,-11.069912255873216
4488,CORWI,22,293.3,270.01,-23.29000000000002,-7.940675076713266
4489,CORWI,23,274.7,278.84,4.139999999999986,1.5070986530760777
4490,CORWI,24,317.2,291.24,-25.95999999999998,-8.184110970996205
4491,CORWI,25,312.6,328.62,16.019999999999982,5.124760076775425
4492,CORWI,26,304.3,412.34999999999997,108.04999999999995,35.507722642129465
4493,CORWI,27,385.0,222.29000000000002,-162.70999999999998,-42.26233766233766
4494,CORWI,28,213.5,394.40999999999997,180.90999999999997,84.73536299765807
4495,CORWI,29,364.0,288.38,-75.62,-20.77472527472528
4496,CORWI,30,319.8,361.88,42.079999999999984,13.158223889931197
4497,CORWI,31,308.3,267.74,-40.56,-13.156016866688292
4498,CORWI,32,257.2,440.31999999999994,183.11999999999995,71.19751166407464
4499,CORWI,33,388.7,292.03,-96.67000000000002,-24.8700797530229
4500,CORWI,48,427.5,255.85,-171.65,-40.15204678362573
4501,CORWI,49,239.8,409.97999999999996,170.17999999999995,70.96747289407837
4502,CORWI,50,446.7,395.56999999999994,-51.13000000000005,-11.446160734273569
4503,CORWI,51,350.0,212.57000000000002,-137.42999999999998,-39.26571428571428
4504,CORWI,52,173.3,339.68999999999994,166.38999999999993,96.01269474899014
4505,COTALV,1,348.8,416.98,68.18,19.547018348623844
4506,COTALV,2,384.2,406.54,22.340000000000032,5.814679854242599
4507,COTALV,3,433.7,415.5799999999999,-18.12000000000006,-4.17800322803783
4508,COTALV,4,349.1,462.71000000000004,113.61000000000001,32.54368375823547
4509,COTALV,5,357.1,385.73,28.629999999999995,8.017362083450008
4510,COTALV,6,433.1,455.81,22.70999999999998,5.2435927037635555
4511,COTALV,7,397.2,478.49,81.29000000000002,20.4657603222558
4512,COTALV,8,434.6,366.7,-67.90000000000003,-15.62356189599633
4513,COTALV,9,414.2,463.61,49.410000000000025,11.929019797199425
4514,COTALV,10,483.0,492.77,9.769999999999982,2.0227743271221454
4515,COTALV,11,399.5,362.77000000000004,-36.72999999999996,-9.193992490613256
4516,COTALV,12,448.2,529.8499999999999,81.64999999999992,18.2173136992414
4517,COTALV,13,448.0,457.62,9.620000000000005,2.147321428571436
4518,COTALV,14,440.5,467.87000000000006,27.37000000000006,6.213393870601602
4519,COTALV,15,758.7,434.13,-324.57000000000005,-42.77975484381179
4520,COTALV,17,93.3,308.89,215.58999999999997,231.07181136120042
4521,COTALV,18,351.7,392.57,40.870000000000005,11.620699459766847
4522,COTALV,19,350.5,475.24,124.74000000000001,35.589158345221115
4523,COTALV,20,580.1,235.93,-344.17,-59.3294259610412
4524,COTALV,22,395.3,432.28,36.97999999999996,9.354920313685788
4525,COTALV,23,442.1,313.57,-128.53000000000003,-29.072608007238188
4526,COTALV,24,341.1,462.82,121.71999999999997,35.68454998534154
4527,COTALV,25,422.0,285.88,-136.12,-32.25592417061611
4528,COTALV,26,353.8,509.26,155.45999999999998,43.94007914075748
4529,COTALV,27,398.6,466.41,67.81,17.012042147516304
4530,COTALV,28,469.90000000000003,240.09,-229.81000000000003,-48.90615024473293
4531,COTALV,30,396.2,416.82000000000005,20.62000000000006,5.204442200908654
4532,COTALV,31,404.7,381.11,-23.589999999999975,-5.829009142574737
4533,COTALV,32,393.8,490.25,96.44999999999999,24.49212798374809
4534,COTALV,33,383.7,321.03,-62.670000000000016,-16.333072713057085
4535,COTALV,34,360.2,422.16,61.960000000000036,17.201554691837885
4536,COTALV,35,391.8,413.46000000000004,21.660000000000025,5.528330781010715
4537,COTALV,36,639.7,303.95,-335.75000000000006,-52.48554009692044
4538,COTALV,38,25.3,356.21000000000004,330.91,1307.9446640316205
4539,COTALV,39,356.5,446.05,89.55000000000001,25.119214586255257
4540,COTALV,40,430.2,491.97,61.77000000000004,14.358437935843792
4541,COTALV,41,465.3,292.84000000000003,-172.45999999999998,-37.0642596174511
4542,COTALV,42,336.3,438.03,101.72999999999996,30.249776984834952
4543,COTALV,43,356.7,393.11,36.410000000000025,10.207457246986262
4544,COTALV,44,408.8,374.14,-34.660000000000025,-8.478473581213308
4545,COTALV,45,342.7,358.52000000000004,15.82000000000005,4.616282462795462
4546,COTALV,46,355.1,414.26,59.15999999999997,16.660095747676706
4547,COTALV,47,460.7,271.3,-189.39999999999998,-41.111352289993484
4548,COTALV,48,279.5,450.84000000000003,171.34000000000003,61.302325581395365
4549,COTALV,49,377.7,446.98,69.28000000000003,18.342599947047923
4550,COTALV,50,462.7,311.9,-150.8,-32.5913118651394
4551,COTALV,51,368.2,364.59000000000003,-3.609999999999957,-0.9804454101031923
4552,COTALV,52,264.5,357.84999999999997,93.34999999999997,35.293005671077495
4553,COTF,37,310.1,391.0,80.89999999999998,26.088358594001914
4554,COTF,38,414.1,169.0,-245.10000000000002,-59.188601787007975
4555,COTF,39,208.0,552.04,344.03999999999996,165.40384615384616
4556,COTF,40,405.7,479.97999999999996,74.27999999999997,18.30909539068277
4557,COTF,41,457.0,230.0,-227.0,-49.67177242888403
4558,COTF,42,365.0,464.83000000000004,99.83000000000004,27.35068493150685
4559,COTF,43,447.2,480.01,32.81,7.336762075134162
4560,COTF,44,508.6,218.01,-290.59000000000003,-57.13527329925285
4561,COTF,45,190.1,448.0,257.9,135.66543924250394
4562,COTF,46,381.3,282.0,-99.30000000000001,-26.042486231313934
4563,COTF,47,270.7,328.0,57.30000000000001,21.167343923162175
4564,COTF,48,427.5,421.01,-6.490000000000009,-1.5181286549707629
4565,COTF,49,256.1,261.0,4.899999999999977,1.9133151112846525
4566,COTF,50,363.8,475.75,111.94999999999999,30.772402418911483
4567,COTF,51,437.7,330.99,-106.70999999999998,-24.379712131596975
4568,COTF,52,184.8,413.01,228.20999999999998,123.49025974025972
4569,COUJA,1,260.2,351.40000000000003,91.20000000000005,35.04996156802462
4570,COUJA,2,403.6,366.10999999999996,-37.490000000000066,-9.28889990089199
4571,COUJA,3,393.1,336.04,-57.06,-14.515390485881452
4572,COUJA,4,275.2,501.89,226.69,82.37281976744187
4573,COUJA,5,460.6,275.27,-185.33000000000004,-40.23664785062962
4574,COUJA,6,281.6,433.35,151.75,53.88849431818181
4575,COUJA,7,407.8,370.86,-36.94,-9.05836194212849
4576,COUJA,8,724.4000000000001,451.02000000000004,-273.38000000000005,-37.73881833241304
4577,COUJA,10,473.1,270.83000000000004,-202.26999999999998,-42.754174593109276
4578,COUJA,12,289.6,390.27,100.66999999999996,34.76174033149169
4579,COUJA,13,378.6,394.57,15.96999999999997,4.218172213417848
4580,COUJA,14,326.6,274.19,-52.410000000000025,-16.04715248009798
4581,COUJA,15,305.7,343.6,37.900000000000034,12.397775596990535
4582,COUJA,16,383.3,360.17,-23.129999999999995,-6.03443777719802
4583,COUJA,17,353.2,483.34000000000003,130.14000000000004,36.845979614949044
4584,COUJA,18,710.0,292.44000000000005,-417.55999999999995,-58.8112676056338
4585,COUJA,20,322.5,257.07,-65.43,-20.288372093023256
4586,COUJA,21,339.5,480.12,140.62,41.419734904270975
4587,COUJA,22,361.6,265.07,-96.53000000000003,-26.695243362831867
4588,COUJA,23,326.2,331.32,5.1200000000000045,1.5695892090741959
4589,COUJA,24,49.8,380.86,331.06,664.7791164658635
4590,COUJA,25,316.2,326.08,9.879999999999995,3.1246046805819105
4591,COUJA,26,387.0,374.19,-12.810000000000002,-3.3100775193798504
4592,COUJA,27,347.3,324.36,-22.939999999999998,-6.605240426144543
4593,COUJA,28,342.1,460.56000000000006,118.46000000000004,34.627301958491685
4594,COUJA,29,415.5,377.64,-37.860000000000014,-9.111913357400725
4595,COUJA,30,606.7,255.06,-351.64000000000004,-57.95945277731993
4596,COUJA,32,53.5,332.68,279.18,521.8317757009346
4597,COUJA,33,326.8,405.13,78.32999999999998,23.968788249693993
4598,COUJA,34,363.0,334.23,-28.769999999999982,-7.92561983471074
4599,COUJA,35,298.8,341.25,42.44999999999999,14.206827309236946
4600,COUJA,36,767.1,507.5799999999999,-259.5200000000001,-33.83131273627951
4601,COUJA,38,373.3,189.55,-183.75,-49.22314492365389
4602,COURI,1,294.1,351.27,57.16999999999996,19.438966337980258
4603,COURI,2,295.3,324.0,28.69999999999999,9.71892990179477
4604,COURI,3,371.1,289.01,-82.09000000000003,-22.120722177310704
4605,COURI,4,312.5,386.02,73.51999999999998,23.52639999999999
4606,COURI,5,402.3,394.0,-8.300000000000011,-2.063136962465828
4607,COURI,6,424.3,452.0,27.69999999999999,6.528399717181244
4608,COURI,7,335.5,402.02,66.51999999999998,19.827123695976145
4609,COURI,8,467.2,385.0,-82.19999999999999,-17.59417808219178
4610,COURI,9,345.1,337.0,-8.100000000000023,-2.3471457548536745
4611,COURI,10,372.6,374.0,1.3999999999999773,0.37573805689747886
4612,COURI,11,343.8,501.0,157.2,45.7242582897033
4613,COURI,12,409.8,117.0,-292.8,-71.44948755490483
4614,COURI,13,173.0,500.0,327.0,189.01734104046244
4615,COURI,14,281.8,413.01,131.20999999999998,46.561391057487576
4616,COURI,15,449.5,318.01,-131.49,-29.25250278086763
4617,COURI,16,338.1,402.6,64.5,19.077196095829628
4618,COURI,17,413.0,253.0,-160.0,-38.74092009685231
4619,COURI,18,294.2,436.07,141.87,48.22229775662814
4620,COURI,19,322.7,332.0,9.300000000000011,2.8819336845367305
4621,COURI,20,359.5,241.0,-118.5,-32.962447844228095
4622,COURI,21,298.8,368.46,69.65999999999997,23.313253012048186
4623,COURI,22,273.5,255.0,-18.5,-6.764168190127973
4624,COURI,23,305.0,428.01,123.00999999999999,40.331147540983615
4625,COURI,24,414.2,225.0,-189.2,-45.678416224046344
4626,COURI,25,394.9,245.0,-149.89999999999998,-37.958976956191435
4627,COURI,28,114.7,291.02,176.32,153.72275501307757
4628,COURI,29,361.2,391.75,30.55000000000001,8.457918050941316
4629,COURI,30,394.2,335.01,-59.19,-15.01522070015221
4630,COURI,31,198.2,322.0,123.80000000000001,62.46215943491424
4631,COURI,32,436.2,402.0,-34.19999999999999,-7.8404401650618905
4632,COURI,33,316.0,397.0,81.0,25.632911392405067
4633,COURI,34,378.8,279.9,-98.90000000000003,-26.108764519535388
4634,COURI,35,271.6,353.0,81.39999999999998,29.97054491899851
4635,COURI,36,363.7,375.0,11.300000000000011,3.1069562826505415
4636,COURI,37,396.8,250.0,-146.8,-36.99596774193549
4637,COURI,38,286.0,474.0,188.0,65.73426573426573
4638,COURI,39,389.6,275.0,-114.60000000000002,-29.414784394250514
4639,COURI,40,255.0,369.0,114.0,44.705882352941174
4640,COURI,41,372.5,343.4,-29.100000000000023,-7.812080536912758
4641,COURI,42,373.8,469.91999999999996,96.11999999999995,25.71428571428569
4642,COURI,43,456.0,230.0,-226.0,-49.56140350877193
4643,COURI,44,247.2,453.0,205.8,83.25242718446604
4644,COURI,45,459.8,234.0,-225.8,-49.1083079599826
4645,COURI,47,156.7,75.0,-81.69999999999999,-52.137843012125074
4646,COURI,48,141.8,290.0,148.2,104.51339915373765
4647,COURI,49,287.0,298.0,11.0,3.832752613240409
4648,COURI,50,288.8,291.0,2.1999999999999886,0.7617728531855938
4649,COURI,51,330.5,310.04,-20.45999999999998,-6.190620272314673
4650,COURI,52,254.3,298.0,43.69999999999999,17.18442784113252
4651,COVS,41,191.3,489.15999999999997,297.85999999999996,155.70308416100366
4652,COVS,42,392.0,422.8,30.80000000000001,7.857142857142851
4653,COVS,43,494.7,274.65,-220.05,-44.481503941782904
4654,COVS,44,289.5,484.71000000000004,195.21000000000004,67.43005181347152
4655,COVS,45,464.8,223.29,-241.51000000000002,-51.959982788296045
4656,COVS,46,259.5,304.88,45.379999999999995,17.487475915221573
4657,COXJA,27,36.6,173.09,136.49,372.92349726775956
4658,COXJA,28,239.8,473.68,233.88,97.53127606338614
4659,COXJA,29,492.1,439.0,-53.10000000000002,-10.790489737858167
4660,COXJA,30,382.0,126.62,-255.38,-66.85340314136126
4661,COXJA,31,137.0,547.28,410.28,299.4744525547445
4662,COXJA,32,491.0,238.39999999999998,-252.60000000000002,-51.446028513238296
4663,COXR,1,267.1,403.80999999999995,136.70999999999992,51.18307749906399
4664,COXR,2,304.6,169.92,-134.68000000000004,-44.21536441234407
4665,COXR,3,230.7,357.54999999999995,126.84999999999997,54.984828781967906
4666,COXR,4,378.3,296.90999999999997,-81.39000000000004,-21.514670896114207
4667,COXR,5,202.3,285.6,83.30000000000001,41.176470588235304
4668,COXR,6,355.6,316.03,-39.57000000000005,-11.127671541057381
4669,COXR,7,194.6,338.44,143.84,73.91572456320658
4670,COXR,8,443.7,307.33,-136.37,-30.73473067387875
4671,COXR,9,331.2,100.0,-231.2,-69.80676328502415
4672,COXR,25,165.1,549.28,384.17999999999995,232.69533615990306
4673,COXR,26,460.2,157.41,-302.78999999999996,-65.79530638852673
4674,CRAC,1,153.0,359.87,206.87,135.20915032679736
4675,CRAC,2,358.5,271.6,-86.89999999999998,-24.23988842398883
4676,CRAC,3,299.3,316.96999999999997,17.66999999999996,5.903775476110917
4677,CRAC,4,316.6,365.03000000000003,48.43000000000001,15.296904611497153
4678,CRAC,5,294.7,318.23,23.53000000000003,7.984390906006111
4679,CRAC,6,305.7,247.03000000000003,-58.66999999999996,-19.192018318613002
4680,CRAC,7,236.0,302.13,66.13,28.02118644067797
4681,CRAC,8,326.6,354.22,27.620000000000005,8.456827924066147
4682,CRAC,9,257.8,103.08000000000001,-154.72,-60.015515903801386
4683,CRAC,10,185.3,288.69,103.38999999999999,55.79600647598488
4684,CRAC,11,278.6,372.97,94.37,33.87293610911701
4685,CRAC,12,349.8,337.71,-12.090000000000032,-3.4562607204116746
4686,CRAC,13,325.8,285.89,-39.910000000000025,-12.249846531614494
4687,CRAC,14,225.3,311.67,86.37,38.33555259653796
4688,CRAC,15,323.5,343.98,20.480000000000018,6.3307573415765095
4689,CRAC,16,328.6,413.34000000000003,84.74000000000001,25.788192331101634
4690,CRAC,17,351.3,310.56,-40.74000000000001,-11.59692570452605
4691,CRAC,18,346.6,490.53999999999996,143.93999999999994,41.52914021927292
4692,CRAC,19,469.2,316.01,-153.19,-32.64919011082694
4693,CRAC,20,272.7,399.21000000000004,126.51000000000005,46.39163916391642
4694,CRAC,21,385.3,391.97,6.670000000000016,1.7311186088762032
4695,CRAC,22,259.1,256.47999999999996,-2.6200000000000614,-1.0111925897337226
4696,CRAC,23,292.1,369.70000000000005,77.60000000000002,26.566244436836705
4697,CRAC,24,209.8,403.09000000000003,193.29000000000002,92.1306005719733
4698,CRAC,25,201.5,357.75,156.25,77.54342431761788
4699,CRAC,26,363.0,357.40999999999997,-5.590000000000032,-1.5399449035812807
4700,CRAC,27,309.8,289.90000000000003,-19.899999999999977,-6.423499031633306
4701,CRAC,28,303.6,373.12,69.51999999999998,22.898550724637666
4702,CRAC,29,351.6,307.81,-43.79000000000002,-12.45449374288965
4703,CRAC,30,340.0,310.18,-29.819999999999993,-8.770588235294118
4704,CRAC,31,255.2,331.07000000000005,75.87000000000006,29.729623824451433
4705,CRAC,32,362.6,377.09000000000003,14.490000000000009,3.996138996138998
4706,CRAC,33,324.3,253.49,-70.81,-21.834720937403638
4707,CRAC,35,261.1,358.39,97.28999999999996,37.26158559938719
4708,CRAC,36,288.0,275.06999999999994,-12.930000000000064,-4.489583333333358
4709,CRAC,37,328.2,331.02,2.819999999999993,0.8592321755027443
4710,CRAC,38,309.3,275.02,-34.28000000000003,-11.083090850307153
4711,CRAC,39,293.3,332.61,39.31,13.402659393112849
4712,CRAC,40,331.1,270.37,-60.73000000000002,-18.34189066747207
4713,CRAC,41,149.1,231.64,82.53999999999999,55.358819584171705
4714,CRAC,42,348.2,316.77,-31.430000000000007,-9.026421596783463
4715,CRAC,43,332.6,375.05,42.44999999999999,12.76307877330125
4716,CRAC,45,128.2,331.92,203.72000000000003,158.90795631825276
4717,CRAC,46,325.1,333.09,7.989999999999952,2.4577053214395406
4718,CRAC,47,340.3,215.62,-124.68,-36.6382603585072
4719,CRAC,48,231.8,389.33,157.52999999999997,67.95944779982743
4720,CRAC,49,355.6,355.52000000000004,-0.07999999999998408,-0.022497187851511224
4721,CRAC,50,349.7,348.84,-0.8600000000000136,-0.24592507863884228
4722,CRAC,51,370.8,298.27,-72.53000000000003,-19.560409924487598
4723,CRAC,52,161.2,182.81,21.610000000000014,13.40570719602978
4724,CRADAV,32,315.5,250.17000000000002,-65.32999999999998,-20.706814580031697
4725,CRADAV,33,266.6,284.63,18.029999999999973,6.762940735183776
4726,CRADAV,34,209.3,241.56,32.25999999999999,15.413282369804104
4727,CRADAV,35,244.6,188.32,-56.28,-23.008994276369588
4728,CRADAV,36,174.5,162.74,-11.759999999999991,-6.739255014326639
4729,CRADAV,37,200.8,147.77,-53.03,-26.409362549800797
4730,CRAMI,1,338.2,322.19,-16.00999999999999,-4.733885274985217
4731,CRAMI,2,349.8,466.78,116.97999999999996,33.44196683819325
4732,CRAMI,3,361.1,265.02000000000004,-96.07999999999998,-26.607587925782326
4733,CRAMI,4,275.1,501.63,226.52999999999997,82.34460196292255
4734,CRAMI,5,492.2,429.3,-62.89999999999998,-12.779357984559114
4735,CRAMI,6,475.1,579.02,103.91999999999996,21.873289833719213
4736,CRAMI,7,457.6,199.58999999999997,-258.01000000000005,-56.38330419580419
4737,CRAMI,8,235.3,539.95,304.65000000000003,129.47301317467063
4738,CRAMI,9,492.3,146.95,-345.35,-70.15031484866951
4739,CRAMI,10,236.2,425.34000000000003,189.14000000000004,80.07620660457242
4740,CRAMI,11,477.2,396.56,-80.63999999999999,-16.898575020955576
4741,CRAMI,12,262.5,446.87,184.37,70.23619047619047
4742,CRAMI,13,458.2,366.88,-91.32,-19.93016150152772
4743,CRAMI,14,330.7,425.29,94.59000000000003,28.60296341094648
4744,CRAMI,15,442.2,506.3599999999999,64.15999999999991,14.509271822704628
4745,CRAMI,16,513.2,61.15,-452.05000000000007,-88.08456742010911
4746,CRAMIT,39,398.1,425.27,27.16999999999996,6.8249183622205445
4747,CRAMIT,40,400.1,292.58,-107.52000000000004,-26.873281679580106
4748,CRAMIT,41,367.0,287.40999999999997,-79.59000000000003,-21.686648501362406
4749,CRAMIT,42,202.5,444.49,241.99,119.50123456790122
4750,CRAMIT,43,429.0,356.61,-72.38999999999999,-16.874125874125866
4751,CRAMIT,44,406.2,314.76,-91.44,-22.51107828655835
4752,CRAMIT,45,365.6,496.72,131.12,35.864332603938735
4753,CRAMIT,46,426.0,468.07,42.06999999999999,9.875586854460083
4754,CRAMIT,47,424.5,388.16,-36.339999999999975,-8.560659599528853
4755,CRAMIT,49,142.3,631.4499999999999,489.1499999999999,343.74560787069566
4756,CRAMIT,50,455.2,361.34000000000003,-93.85999999999996,-20.619507908611588
4757,CRAMIT,51,868.5,403.73,-464.77,-53.51410477835348
4758,CRES,1,350.6,393.96,43.35999999999996,12.367370222475738
4759,CRES,2,375.8,432.53,56.72999999999996,15.095795635976582
4760,CRES,3,422.8,356.28999999999996,-66.51000000000005,-15.730842005676449
4761,CRES,4,408.1,498.94,90.83999999999997,22.259250183778477
4762,CRES,5,389.5,344.65,-44.85000000000002,-11.514762516046218
4763,CRES,6,378.6,342.87,-35.73000000000002,-9.437400950871632
4764,CRES,7,353.3,312.99,-40.31,-11.409566940277383
4765,CRES,8,361.5,536.14,174.64,48.309820193637606
4766,CRES,9,398.1,389.15,-8.950000000000045,-2.2481788495353094
4767,CRES,10,375.5,492.71,117.20999999999998,31.21438082556591
4768,CRES,11,492.5,362.75,-129.75,-26.345177664974617
4769,CRES,12,324.3,330.62,6.319999999999993,1.948812827628732
4770,CRES,13,420.5,388.54999999999995,-31.950000000000045,-7.598097502972667
4771,CRES,14,382.1,568.98,186.88,48.908662653755556
4772,CRES,15,515.5,442.88,-72.62,-14.087293889427743
4773,CRES,16,476.3,505.84000000000003,29.54000000000002,6.201973546084405
4774,CRES,17,427.8,465.68,37.879999999999995,8.85460495558672
4775,CRES,18,450.8,486.90000000000003,36.10000000000002,8.00798580301687
