,TRNUNT,TRNPI1,TRNPQ1,EquipmentID,min_odo,max_odo,mean_odo,min_mean_variance,max_mean_variance,variance_of_variances,odo_change,Count
371,1889,ULSD,22429.259999999995,1889,73606.9,224189.3,158513.42868131102,65675.87131868897,84906.52868131103,19230.657362622063,150582.4,17161.0
372,1890,ULSD,22207.640000000007,1890,57733.2,209594.8,139739.04860392105,69855.75139607894,82005.84860392105,12150.097207842118,151861.59999999998,24533.0
373,1891,ULSD,23149.090000000004,1891,61491.5,250124.8,174677.43555967932,75447.36444032067,113185.93555967932,37738.57111935865,188633.3,14553.0
374,1892,ULSD,21185.559999999998,1892,65251.9,243252.0,169973.58489388324,73278.41510611676,104721.68489388324,31443.269787766476,178000.1,15219.0
375,1893,ULSD,18880.449999999997,1893,5083.7,211971.0,143976.77178011448,67994.22821988552,138893.07178011446,70898.84356022894,206887.3,17027.0
376,1894,ULSD,20029.470000000012,1894,62349.7,229117.2,154452.10172366514,74665.09827633487,92102.40172366514,17437.30344733027,166767.5,18217.0
377,1895,ULSD,20946.17000000001,1895,79302.1,226816.2,162534.9014049538,64281.29859504622,83232.80140495379,18951.50280990757,147514.1,15303.0
378,1896,ULSD,20850.240000000013,1896,48455.3,245166.3,174946.92144054332,70219.37855945667,126491.62144054331,56272.24288108664,196711.0,18493.0
379,1897,ULSD,21904.40000000001,1897,13802.6,246896.4,172180.42335490455,74715.97664509545,158377.82335490454,83661.84670980909,233093.8,15607.0
380,1898,ULSD,23391.39,1898,63372.7,235559.0,152735.9797824744,82823.0202175256,89363.2797824744,6540.259564948807,172186.3,16090.0
381,1899,ULSD,22027.359999999997,1899,57819.3,407840.8,159603.3340138488,248237.4659861512,101784.0340138488,-146453.43197230238,350021.5,16899.0
382,1900,ULSD,21201.5,1900,57098.3,237026.4,162097.9912457456,74928.4087542544,104999.69124574559,30071.28249149119,179928.09999999998,14393.0
383,1901,ULSD,19357.350000000006,1901,74235.5,216517.6,153591.40542977524,62926.19457022476,79355.90542977524,16429.710859550483,142282.1,15415.0
384,1902,ULSD,20099.60999999999,1902,71068.4,215066.5,140462.44917312975,74604.05082687025,69394.04917312975,-5210.001653740503,143998.1,14573.0
385,1903,ULSD,20125.859999999997,1903,67791.2,232730.9,157540.63718741236,75190.26281258764,89749.43718741236,14559.174374824725,164939.7,14236.0
386,1904,ULSD,23064.319999999974,1904,75973.0,243877.6,171941.0983040327,71936.50169596731,95968.0983040327,24031.59660806539,167904.6,14505.0
387,1905,ULSD,24043.870000000014,1905,91591.4,265437.5,176338.26218429935,89099.23781570065,84746.86218429936,-4352.375631401286,173846.1,14650.0
388,1906,ULSD,23040.639999999992,1906,6666.7,246210.4,165179.19823460162,81031.20176539838,158512.4982346016,77481.29646920323,239543.69999999998,15294.0
389,1907,ULSD,18452.54,1907,65978.4,193193.9,130925.54526743175,62268.354732568245,64947.145267431755,2678.7905348635104,127215.5,13798.0
390,1908,ULSD,17490.69000000001,1908,77517.3,200529.8,141165.23930117913,59364.56069882086,63647.939301179125,4283.378602358265,123012.49999999999,13394.0
391,1909,ULSD,20630.809999999998,1909,78015.9,549240.2,149978.34944895442,399261.8505510455,71962.44944895443,-327299.40110209107,471224.29999999993,15153.0
392,1910,ULSD,19645.600000000006,1910,78858.5,223183.8,151453.230661814,71730.56933818597,72594.73066181401,864.1613236280391,144325.3,15110.0
393,1911,ULSD,20472.26999999999,1911,83110.3,231102.1,158341.05454332853,72761.04545667148,75230.75454332853,2469.7090866570506,147991.8,17124.0
394,1912,ULSD,22848.119999999995,1912,100861.5,269919.0,186305.38258968218,83613.61741031782,85443.88258968218,1830.26517936436,169057.5,18064.0
395,1913,ULSD,25653.039999999975,1913,88463.6,273409.8,177536.1570285587,95873.6429714413,89072.55702855869,-6801.085942882608,184946.19999999998,17998.0
396,1914,ULSD,21939.83,1914,82312.2,252765.0,174663.87197364244,78101.12802635756,92351.67197364244,14250.543947284881,170452.8,15935.0
397,1915,ULSD,20373.770000000008,1915,48244.4,235529.3,156629.178498872,78900.12150112799,108384.77849887201,29484.656997744023,187284.9,17720.0
398,1916,ULSD,17701.870000000014,1916,83539.7,216037.1,151773.10835523732,64263.99164476269,68233.40835523732,3969.4167104746302,132497.40000000002,15978.0
399,1917,ULSD,17447.33000000002,1917,58710.3,199398.8,141521.1110852994,57877.688914700586,82810.8110852994,24933.122170598814,140688.5,13775.0
400,1918,ULSD,24900.790000000005,1918,62779.2,249408.8,175655.4600395229,73753.33996047708,112876.26003952291,39122.92007904583,186629.59999999998,33901.0
401,1919,ULSD,26611.33000000001,1919,89987.2,281024.2,187911.82656492924,93112.37343507077,97924.62656492925,4812.25312985848,191037.0,14154.0
402,1920,ULSD,19645.470000000012,1920,67749.3,228207.7,157899.2366927235,70308.46330727651,90149.9366927235,19841.47338544698,160458.40000000002,16630.0
403,1921,ULSD,22501.08999999999,1921,48821.6,238561.3,160171.99675679143,78389.30324320856,111350.39675679142,32961.09351358286,189739.69999999998,15571.0
404,1922,ULSD,19692.72000000003,1922,58489.4,223887.1,153414.25027181747,70472.84972818254,94924.85027181747,24452.00054363493,165397.7,17475.0
405,1923,ULSD,18550.840000000007,1923,65166.5,204407.2,137788.09688696373,66619.10311303628,72621.59688696373,6002.4937739274465,139240.7,15933.0
406,1924,ULSD,25811.430000000004,1924,66992.0,287340.5,201396.50613760483,85943.99386239517,134404.50613760483,48460.51227520965,220348.5,18851.0
407,1925,ULSD,21424.330000000013,1925,69732.5,246948.5,171509.5982078857,75438.90179211431,101777.09820788569,26338.19641577138,177216.0,17298.0
408,1926,ULSD,27916.279999999995,1926,92640.9,306093.7,205784.45421516703,100309.24578483298,113143.55421516704,12834.308430334058,213452.80000000002,14175.0
409,1927,ULSD,20131.91,1927,56644.8,218074.8,144936.02587087423,73138.77412912576,88291.22587087423,15152.451741748475,161430.0,15272.0
410,1928,ULSD,19265.879999999997,1928,50243.1,199031.2,132575.40630374316,66455.79369625685,82332.30630374316,15876.512607486307,148788.1,16514.0
411,1929,ULSD,17760.93,1929,35998.7,194859.8,133058.93420673034,61800.86579326965,97060.23420673034,35259.36841346069,158861.09999999998,16640.0
412,1930,ULSD,23418.940000000002,1930,68656.8,253939.4,177370.32525716702,76569.07474283298,108713.52525716701,32144.450514334036,185282.59999999998,19151.0
413,1931,ULSD,20017.79000000001,1931,75452.8,228715.6,167654.30181517266,61061.29818482735,92201.50181517265,31140.203630345306,153262.8,18125.0
414,1932,ULSD,23513.920000000013,1932,55194.0,240104.4,155290.25026214542,84814.14973785458,100096.25026214542,15282.100524290843,184910.4,15831.0
415,1933,ULSD,19736.559999999998,1933,89884.3,232219.5,161903.89368522144,70315.60631477856,72019.59368522144,1703.9873704428755,142335.2,15630.0
416,1934,ULSD,26680.239999999976,1934,91862.0,282397.8,184962.3560404351,97435.4439595649,93100.35604043509,-4335.087919129815,190535.8,20280.0
417,1935,ULSD,19068.18999999999,1935,73125.1,222922.1,150801.16528631985,72120.93471368015,77676.06528631985,5555.130572639697,149797.0,14634.0
418,1936,ULSD,19926.09999999999,1936,66904.3,216337.3,143655.64284876105,72681.65715123893,76751.34284876105,4069.6856975221162,149433.0,15340.0
419,1937,FUEL,121.7,1937,76226.8,204754.8,146798.9596123646,57955.8403876354,70572.15961236459,12616.319224729188,128527.99999999999,14653.0
420,1937,ULSD,17656.560000000012,1937,76226.8,204754.8,146798.9596123646,57955.8403876354,70572.15961236459,12616.319224729188,128527.99999999999,14653.0
421,1938,ULSD,19837.970000000005,1938,5706.0,205319.6,124747.09004478506,80572.50995521495,119041.09004478506,38468.58008957011,199613.6,20542.0
422,1939,ULSD,21365.019999999986,1939,5837.2,228316.0,150819.84241808593,77496.15758191407,144982.64241808592,67486.48483617185,222478.8,18709.0
423,1940,ULSD,18329.270000000015,1940,63184.5,193154.0,133835.90046497603,59318.09953502397,70651.40046497603,11333.300929952064,129969.5,16560.0
424,1941,ULSD,24022.320000000014,1941,77012.5,245528.3,164112.23009349164,81416.06990650835,87099.73009349164,5683.660186983296,168515.8,22141.0
425,1942,ULSD,19832.110000000008,1942,53153.4,208154.6,138560.3818342232,69594.21816577681,85406.9818342232,15812.763668446394,155001.2,19267.0
426,1943,ULSD,25469.99,1943,85048.6,258473.7,171466.46357820273,87007.23642179728,86417.86357820273,-589.3728435945523,173425.1,13286.0
427,1944,ULSD,14797.260000000006,1944,63352.5,165257.8,113264.28484968402,51993.51515031597,49911.784849684016,-2081.730300631956,101905.29999999999,12640.0
428,1945,ULSD,22164.530000000006,1945,66837.8,219774.9,144568.87308133638,75206.02691866361,77731.07308133638,2525.046162672763,152937.09999999998,16561.0
429,1946,ULSD,21682.78,1946,66696.7,219027.0,143735.69039059948,75291.30960940052,77038.99039059949,1747.680781198971,152330.3,15745.0
430,1947,ULSD,19025.140000000007,1947,66723.7,200737.6,132025.52061299948,68712.07938700053,65301.82061299948,-3410.2587740010495,134013.90000000002,13540.0
431,1948,ULSD,20625.29,1948,63829.8,208309.5,137576.17794434036,70733.32205565964,73746.37794434036,3013.0558886807266,144479.7,14409.0
432,1949,ULSD,17680.599999999995,1949,62571.5,188193.1,125279.7367261342,62913.363273865805,62708.2367261342,-205.12654773160466,125621.6,15022.0
433,1950,ULSD,21798.23,1950,69148.0,226432.8,147636.00717038408,78796.79282961591,78488.00717038408,-308.7856592318276,157284.8,18423.0
434,1951,ULSD,21610.87000000001,1951,52733.6,202420.8,130713.51994564339,71707.2800543566,77979.9199456434,6272.639891286803,149687.19999999998,18029.0
435,1952,ULSD,23737.47999999998,1952,54545.3,220263.1,136260.26568160777,84002.83431839224,81714.96568160776,-2287.8686367844784,165717.8,15126.0
436,1953,ULSD,23757.410000000018,1953,67171.7,237408.7,156144.32354717393,81264.37645282608,88972.62354717393,7708.247094347855,170237.0,18877.0
437,1954,ULSD,19795.820000000007,1954,67376.6,210463.9,148225.96875770052,62237.93124229947,80849.36875770052,18611.43751540105,143087.3,18667.0
438,1955,ULSD,20036.339999999993,1955,59324.9,542993.1,132086.4084741946,410906.6915258054,72761.50847419462,-338145.1830516108,483668.19999999995,17748.0
439,1956,ULSD,22892.029999999995,1956,66424.2,233701.1,150389.1293900623,83311.9706099377,83964.9293900623,652.9587801245943,167276.90000000002,17346.0
440,1957,ULSD,21177.68999999999,1957,65182.3,208201.9,148059.45519603623,60142.444803963765,82877.15519603623,22734.710392072462,143019.59999999998,23643.0
441,1958,ULSD,24910.429999999986,1958,76466.8,264055.8,173181.35345186657,90874.44654813342,96714.55345186657,5840.106903733147,187589.0,17773.0
442,1959,CDSL,121.03,1959,63842.8,235460.8,148663.47723025284,86797.32276974714,84820.67723025284,-1976.645539494304,171618.0,16052.0
443,1959,ULSD,22784.649999999998,1959,63842.8,235460.8,148663.47723025284,86797.32276974714,84820.67723025284,-1976.645539494304,171618.0,16052.0
444,1960,ULSD,19497.560000000005,1960,55470.9,193837.2,127763.30511155914,66073.89488844087,72292.40511155914,6218.510223118268,138366.30000000002,15866.0
445,1961,ULSD,24732.829999999994,1961,72778.3,249076.2,160958.88989700214,88117.31010299787,88180.58989700214,63.27979400426557,176297.90000000002,17282.0
446,1962,ULSD,17590.72000000001,1962,66434.1,193623.5,135074.4612209508,58549.03877904921,68640.36122095078,10091.322441901575,127189.4,17298.0
447,1963,ULSD,14879.210000000003,1963,56051.6,162685.5,111095.59510068223,51589.90489931777,55043.99510068223,3454.090201364459,106633.9,11124.0
448,1964,ULSD,18629.060000000012,1964,60414.8,196666.5,135318.2585426414,61348.241457358614,74903.45854264138,13555.21708528277,136251.7,14094.0
449,1965,ULSD,21273.73000000002,1965,64993.6,225952.5,145896.3032977431,80056.19670225689,80902.70329774311,846.5065954862221,160958.9,17982.0
450,1966,ULSD,12581.65,1966,32506.7,120528.1,78011.29337625612,42516.80662374389,45504.59337625612,2987.7867525122274,88021.40000000001,11338.0
451,1967,ULSD,21002.789999999994,1967,64202.2,214055.7,155238.59675525027,58817.10324474974,91036.39675525027,32219.29351050053,149853.5,19755.0
452,1968,ULSD,20816.840000000004,1968,54303.7,204048.4,127133.04663235483,76915.35336764516,72829.34663235483,-4086.006735290328,149744.7,18069.0
453,1969,ULSD,20060.74,1969,43595.1,184094.3,116639.51234609394,67454.78765390605,73044.41234609394,5589.624692187892,140499.19999999998,17949.0
454,1970,ULSD,22946.490000000005,1970,57042.0,213378.6,137565.23057116687,75813.36942883313,80523.23057116687,4709.8611423337425,156336.6,15302.0
455,1971,ULSD,19317.299999999996,1971,45376.1,175234.0,111402.79569553662,63831.204304463376,66026.69569553662,2195.491391073243,129857.9,17447.0
456,1972,ULSD,24271.879999999994,1972,55902.9,229967.5,145113.65394204838,84853.84605795162,89210.75394204838,4356.907884096756,174064.6,20776.0
457,1973,ULSD,21930.16999999999,1973,48407.4,205556.5,128115.60681951788,77440.89318048212,79708.20681951789,2267.3136390357686,157149.1,17010.0
458,1974,ULSD,24215.52,1974,58749.1,232525.9,144501.68144006285,88024.21855993714,85752.58144006284,-2271.6371198743,173776.8,15291.0
459,1975,ULSD,20676.780000000002,1975,51058.3,202200.2,124497.84377764727,77702.35622235274,73439.54377764727,-4262.812444705472,151141.90000000002,13564.0
460,1976,ULSD,22139.49999999999,1976,57618.6,220508.6,140047.55754453706,80461.04245546294,82428.95754453706,1967.9150890741148,162890.0,13977.0
461,1977,ULSD,20212.04999999999,1977,55339.1,198577.3,133430.36616470033,65146.93383529966,78091.26616470033,12944.33232940067,143238.19999999998,17000.0
462,1978,ULSD,20671.969999999994,1978,47721.0,192304.5,121482.40845340969,70822.09154659031,73761.40845340969,2939.316906819382,144583.5,16656.0
463,1979,ULSD,20547.479999999992,1979,50020.6,198085.3,124085.84129027593,73999.45870972406,74065.24129027594,65.78258055188053,148064.69999999998,14059.0
464,1980,ULSD,16990.270000000015,1980,40657.9,159888.5,101327.83437258816,58560.66562741184,60669.934372588155,2109.268745176312,119230.6,12958.0
465,1981,ULSD,13194.360000000002,1981,29946.7,117518.2,77470.05574930299,40048.144250697005,47523.355749302995,7475.21149860599,87571.5,12158.0
466,1982,ULSD,20787.449999999993,1982,39995.4,188340.7,114216.42918552106,74124.27081447895,74221.02918552107,96.75837104211678,148345.30000000002,13702.0
467,1983,ULSD,21096.45999999998,1983,42478.2,194687.2,119463.25802650947,75223.94197349054,76985.05802650948,1761.1160530189372,152209.0,13580.0
468,1984,ULSD,19697.21999999999,1984,40211.8,177415.0,109974.19343293035,67440.80656706965,69762.39343293034,2321.5868658606923,137203.2,15730.0
469,1985,ULSD,22041.85,1985,46272.2,207413.9,128006.38653650538,79407.51346349462,81734.18653650538,2326.6730730107665,161141.7,15724.0
470,1986,ULSD,19465.229999999992,1986,43960.2,184074.5,116817.66993860678,67256.83006139322,72857.46993860678,5600.639877213558,140114.3,14008.0
471,1987,ULSD,18509.610000000004,1987,36549.8,163376.7,101678.6035878345,61698.09641216551,65128.803587834496,3430.707175668984,126826.90000000001,17197.0
472,1988,ULSD,19718.410000000007,1988,38980.9,183770.7,112201.8773251035,71568.82267489651,73220.97732510351,1652.1546502069978,144789.80000000002,14580.0
473,1989,ULSD,22190.370000000003,1989,47258.2,210455.8,131155.02943108714,79300.77056891285,83896.82943108714,4596.058862174294,163197.59999999998,14308.0
474,1990,ULSD,18978.850000000002,1990,41083.2,184591.0,114854.9508262108,69736.0491737892,73771.7508262108,4035.7016524216015,143507.8,15795.0
475,1991,ULSD,23899.530000000002,1991,34153.8,200328.4,120649.52318833077,79678.87681166922,86495.72318833077,6816.846376661546,166174.59999999998,19264.0
476,1992,ULSD,20163.519999999997,1992,39895.5,184333.0,114864.3268530757,69468.6731469243,74968.8268530757,5500.15370615141,144437.5,15879.0
477,1993,ULSD,25811.049999999996,1993,47379.3,228003.2,138198.2701418566,89804.92985814341,90818.9701418566,1014.0402837131842,180623.90000000002,16143.0
478,1994,ULSD,21874.37,1994,37183.5,192895.0,113899.24464171744,78995.75535828256,76715.74464171744,-2280.010716565128,155711.5,21910.0
479,1995,ULSD,24390.000000000007,1995,40230.2,212337.7,123671.48813210083,88666.21186789918,83441.28813210083,-5224.923735798351,172107.5,22801.0
480,1996,ULSD,21236.33999999999,1996,25564.3,179724.3,98424.53870517648,81299.7612948235,72860.23870517648,-8439.522589647022,154160.0,14334.0
481,1997,ULSD,19444.340000000004,1997,38826.0,180001.8,110331.41446469165,69670.38553530833,71505.41446469165,1835.0289293833193,141175.8,12292.0
482,1998,ULSD,13499.529999999999,1998,27665.2,125490.8,77483.65415083616,48007.14584916385,49818.45415083616,1811.3083016723103,97825.6,12371.0
483,1999,ULSD,20172.129999999997,1999,38869.1,182811.0,111894.57093822959,70916.42906177041,73025.47093822958,2109.041876459174,143941.9,15849.0
484,2000,ULSD,20536.01000000001,2000,36968.4,187811.2,113685.8067464277,74125.39325357231,76717.4067464277,2592.013492855389,150842.80000000002,15045.0
485,2001,ULSD,18261.489999999998,2001,27729.6,162823.8,96694.12938525509,66129.6706147449,68964.5293852551,2834.8587705101963,135094.19999999998,17308.0
486,2002,ULSD,19637.71,2002,31731.1,168727.5,94539.51356285471,74187.98643714529,62808.413562854716,-11379.57287429057,136996.4,18241.0
487,2003,ULSD,25733.96999999999,2003,36831.9,221559.2,130735.8358640776,90823.36413592241,93903.93586407759,3080.571728155177,184727.30000000002,25750.0
488,2004,ULSD,21297.43,2004,35653.4,186258.1,114620.20316521905,71637.89683478096,78966.80316521905,7328.906330438098,150604.7,16239.0
489,2005,ULSD,21678.380000000012,2005,33281.3,188639.5,112171.49390147995,76468.00609852005,78890.19390147994,2422.1878029598884,155358.2,13987.0
490,2006,ULSD,19994.93000000001,2006,1566.2,154201.2,78675.42978502817,75525.77021497184,77109.22978502818,1583.4595700563368,152635.0,14467.0
491,2007,ULSD,20987.909999999985,2007,1747.2,151693.9,76450.2744332118,75243.62556678819,74703.0744332118,-540.5511335763877,149946.69999999998,16717.0
492,2008,ULSD,21210.31,2008,266.1,144571.5,70397.34735585631,74174.15264414369,70131.2473558563,-4042.9052882873802,144305.4,13823.0
493,2009,ULSD,20887.189999999988,2009,1320.3,147112.1,73017.07310330698,74095.02689669303,71696.77310330697,-2398.2537933860585,145791.80000000002,14578.0
494,2010,ULSD,21273.490000000013,2010,17.1,146395.7,89069.42893401091,57326.2710659891,89052.3289340109,31726.057868021802,146378.6,17533.0
495,2011,ULSD,17899.070000000014,2011,446.0,555197.2,70668.36243579868,484528.83756420127,70222.36243579868,-414306.4751284026,554751.2,14213.0
496,2012,ULSD,20109.48,2012,452.9,143015.4,71530.20742984055,71485.19257015944,71077.30742984056,-407.88514031888917,142562.5,14859.0
497,2013,ULSD,20284.35000000001,2013,14.4,144907.4,75754.57684887537,69152.82315112463,75740.17684887537,6587.3536977507465,144893.0,14928.0
498,2014,ULSD,22100.809999999987,2014,593.2,163316.2,82202.13999705788,81114.06000294213,81608.93999705788,494.87999411574856,162723.0,20394.0
499,2015,ULSD,17232.500000000015,2015,887.1,120203.7,63083.56649386665,57120.133506133345,62196.466493866654,5076.332987733309,119316.59999999999,13696.0
500,2016,ULSD,22425.91000000001,2016,15.1,493360.2,80836.31871194055,412523.88128805946,80821.21871194054,-331702.66257611895,493345.10000000003,15108.0
501,2017,ULSD,23471.37999999999,2017,14.3,168601.2,80326.32894959794,88274.87105040207,80312.02894959794,-7962.842100804133,168586.90000000002,18888.0
502,2018,ULSD,23162.529999999973,2018,522.1,164002.3,89312.79541537273,74689.50458462726,88790.69541537273,14101.190830745472,163480.19999999998,17057.0
503,2019,ULSD,19761.87999999998,2019,446.3,142976.5,74061.81896801326,68914.68103198674,73615.51896801326,4700.837936026524,142530.2,15194.0
504,2020,ULSD,23095.699999999997,2020,456.2,164637.9,86589.9671504321,78047.9328495679,86133.7671504321,8085.834300864211,164181.69999999998,17915.0
505,2021,ULSD,17809.219999999998,2021,914.3,135213.6,74149.17335898025,61064.42664101976,73234.87335898024,12170.446717960484,134299.30000000002,12477.0
506,2022,ULSD,16789.889999999985,2022,610.1,123034.1,64525.85073077206,58508.24926922795,63915.75073077206,5407.5014615441105,122424.0,12521.0
507,2023,ULSD,17537.66000000003,2023,457.0,129203.5,70427.2354590862,58776.264540913806,69970.2354590862,11193.970918172388,128746.5,20824.0
508,2024,ULSD,19747.389999999996,2024,655.0,142069.4,77436.83398373038,64632.566016269615,76781.83398373038,12149.267967460764,141414.4,15119.0
509,2025,ULSD,18459.709999999995,2025,1135.1,133321.7,67413.29236321109,65908.40763678892,66278.19236321108,369.78472642216366,132186.6,10253.0
510,2026,ULSD,21408.470000000012,2026,6711.4,156448.7,81435.3622526437,75013.33774735632,74723.9622526437,-289.37549471261445,149737.30000000002,15413.0
511,2027,ULSD,20242.020000000008,2027,1854.0,141255.2,69795.25785364663,71459.94214635338,67941.25785364663,-3518.6842927067482,139401.2,16139.0
512,2028,ULSD,19346.96,2028,449.0,138848.3,74996.4839352648,63851.81606473519,74547.4839352648,10695.667870529607,138399.3,16807.0
513,2029,ULSD,19066.440000000006,2029,20.9,138963.9,76544.7600605918,62419.1399394082,76523.8600605918,14104.720121183607,138943.0,17494.0
514,2030,ULSD,18902.25,2030,703.7,134598.0,71627.85334113293,62970.146658867074,70924.15334113293,7954.0066822658555,133894.3,14531.0
515,2031,ULSD,20616.359999999997,2031,3923.7,151464.6,78270.95229869502,73193.64770130499,74347.25229869502,1153.6045973900327,147540.9,14878.0
516,2032,ULSD,15640.799999999997,2032,15.4,226182.2,58010.834477732984,168171.36552226703,57995.43447773298,-110175.93104453405,226166.80000000002,12350.0
517,2033,ULSD,16415.619999999995,2033,448.1,563615.1,56574.4727289601,507040.6272710399,56126.3727289601,-450914.25454207975,563167.0,10777.0
518,2034,ULSD,7147.470000000001,2034,27.2,563717.5,52925.287097199005,510792.212902801,52898.08709719901,-457894.125805602,563690.3,15175.0
519,2035,ULSD,18515.280000000002,2035,18.2,135563.1,65404.947855750586,70158.15214424941,65386.74785575059,-4771.404288498823,135544.9,14364.0
520,2036,ULSD,15476.520000000002,2036,15.6,581694.8,56616.40116062336,525078.3988393766,56600.80116062336,-468477.59767875326,581679.2000000001,11804.0
521,2037,ULSD,19003.67,2037,447.2,138305.9,68043.89072248134,70262.00927751865,67596.69072248135,-2665.318555037302,137858.69999999998,17343.0
522,2038,ULSD,16265.800000000007,2038,457.7,116614.7,57543.28744307575,59071.412556924246,57085.587443075754,-1985.825113848492,116157.0,13395.0
523,2039,ULSD,15591.340000000006,2039,503.7,119208.8,59672.85870949876,59535.94129050124,59169.15870949876,-366.7825810024806,118705.1,14444.0
524,2040,ULSD,17576.76,2040,481.7,539659.1,66071.29768197359,473587.80231802637,65589.5976819736,-407998.2046360528,539177.4,11389.0
525,2041,ULSD,16501.190000000002,2041,447.1,117989.4,60478.651405379715,57510.74859462028,60031.551405379716,2520.8028107594364,117542.29999999999,14907.0
526,2042,ULSD,15283.540000000003,2042,485.9,501430.7,54298.498811085075,447132.20118891494,53812.598811085074,-393319.60237782984,500944.8,12196.0
527,2043,ULSD,12126.060000000003,2043,504.3,86213.8,42093.91817076598,44119.88182923402,41589.61817076598,-2530.263658468044,85709.5,10693.0
528,2044,ULSD,15790.560000000012,2044,443.0,108248.2,56145.60751976484,52102.59248023516,55702.60751976484,3600.0150395296805,107805.2,10878.0
529,2045,ULSD,17655.630000000005,2045,13.0,124406.9,61186.41805427188,63220.48194572811,61173.41805427188,-2047.0638914562296,124393.9,11903.0
530,2046,ULSD,14916.490000000003,2046,17.8,103927.6,54761.09556192996,49166.50443807005,54743.295561929954,5576.7911238599045,103909.8,13249.0
531,2047,ULSD,14952.180000000006,2047,3560.7,115038.6,56527.0650119332,58511.53498806681,52966.3650119332,-5545.169976133606,111477.90000000001,10475.0
532,2048,ULSD,16570.1,2048,3810.7,116462.2,60034.01822835735,56428.181771642645,56223.318228357355,-204.86354328528978,112651.5,10939.0
533,2049,ULSD,16889.230000000003,2049,3321.3,119120.5,62649.092783951615,56471.407216048385,59327.79278395161,2856.3855679032276,115799.2,13858.0
534,2050,ULSD,16079.99,2050,4449.3,115148.5,57753.492843897475,57395.007156102525,53304.19284389747,-4090.8143122050533,110699.2,11864.0
535,2051,ULSD,16690.580000000005,2051,4046.6,119495.0,61634.04395211778,57860.95604788222,57587.443952117785,-273.51209576443216,115448.4,11194.0
536,2052,ULSD,14795.210000000001,2052,2186.8,108554.7,58499.951679067104,50054.74832093289,56313.1516790671,6258.403358134208,106367.9,9946.0
537,2053,ULSD,15728.699999999999,2053,1768.7,112449.6,59598.12241500193,52851.47758499807,57829.422415001936,4977.944830003864,110680.90000000001,11412.0
538,2054,ULSD,15477.87000000001,2054,3204.3,110968.1,54768.89709042093,56199.20290957908,51564.597090420924,-4634.605819158154,107763.8,11170.0
539,2055,ULSD,14129.29000000001,2055,452.7,105159.8,54188.458949256616,50971.34105074339,53735.75894925662,2764.417898513231,104707.1,13381.0
540,2056,ULSD,21249.919999999984,2056,1134.1,174172.7,88183.56765917606,85989.13234082396,87049.46765917605,1060.3353183520958,173038.6,10680.0
541,2057,ULSD,15456.569999999992,2057,1752.5,110936.0,55451.357341664414,55484.642658335586,53698.857341664414,-1785.785316671172,109183.5,10563.0
542,2058,ULSD,15316.240000000002,2058,993.7,115141.2,58622.597638676634,56518.60236132336,57628.89763867664,1110.2952773532743,114147.5,9825.0
543,2059,ULSD,17518.360000000004,2059,838.7,124561.4,60610.92618997013,63950.473810029864,59772.22618997013,-4178.24762005973,123722.7,14097.0
544,2060,ULSD,16175.470000000005,2060,3171.0,110813.0,57679.1012603064,53133.8987396936,54508.1012603064,1374.202520612802,107642.0,8490.0
545,2061,ULSD,13493.209999999997,2061,2814.8,616209.5,50782.506931487835,565426.9930685122,47967.70693148783,-517459.28613702435,613394.7,9969.0
546,2062,ULSD,13153.799999999996,2062,467.0,98338.9,48670.155548798895,49668.7444512011,48203.155548798895,-1465.5889024022035,97871.9,9867.0
547,2063,ULSD,13183.719999999996,2063,453.8,99560.5,46478.6010973002,53081.8989026998,46024.801097300195,-7057.097805399608,99106.7,10298.0
548,2064,ULSD,13210.74,2064,19.6,90663.8,45660.84690605001,45002.95309395,45641.24690605001,638.2938121000116,90644.2,10165.0
549,2065,ULSD,12482.380000000003,2065,491.7,91931.2,47268.10875331567,44663.09124668433,46776.40875331567,2113.3175066313415,91439.5,7540.0
550,2066,ULSD,11781.04,2066,17.7,139835.9,43257.62552818928,96578.27447181071,43239.925528189284,-53338.34894362143,139818.19999999998,8567.0
551,2067,ULSD,13437.67,2067,518.8,101385.3,52338.0759259261,49047.2240740739,51819.2759259261,2772.0518518522003,100866.5,9828.0
552,2068,ULSD,11969.6,2068,2352.7,93595.9,48550.01433213396,45045.88566786604,46197.31433213396,1151.4286642679217,91243.2,8617.0
553,2069,ULSD,12003.81,2069,4301.5,84611.4,46039.499070869184,38571.90092913081,41737.999070869184,3166.0981417383737,80309.9,10978.0
554,2070,ULSD,9818.1,2070,3283.9,75606.5,44262.13081318672,31344.36918681328,40978.23081318672,9633.861626373437,72322.6,6825.0
555,2071,ULSD,12591.869999999999,2071,3808.5,101969.4,49212.10680685553,52757.29319314446,45403.60680685553,-7353.6863862889295,98160.9,8227.0
556,2072,ULSD,9140.889999999998,2072,12064.3,73590.1,41947.82816395516,31642.27183604485,29883.528163955158,-1758.7436720896912,61525.8,4733.0
557,2073,ULSD,8298.249999999998,2073,1687.3,59831.2,39457.50718968072,20373.692810319277,37770.20718968072,17396.51437936144,58143.899999999994,4729.0
558,2074,ULSD,11135.389999999996,2074,372.7,77677.6,46071.316813282254,31606.283186717752,45698.61681328226,14092.333626564505,77304.90000000001,8071.0
559,2075,ULSD,8823.249999999996,2075,17901.0,69062.6,43249.656330519814,25812.94366948019,25348.656330519814,-464.2873389603774,51161.600000000006,4502.0
